Position vector (('Age', 'StudyTimeWeekly', 'GPA')):
[16.0, 0.0181167049218045, 1.94767693624079]
[16.0, 14.304737069652662, 1.7797561259491266]
[16.0, 3.423694876702505, 0.5575488870769554]
[15.0, 2.089647906156693, 2.79540580881386]
[18.0, 4.750322411881203, 1.5147637597128956]
[18.0, 7.598010446454079, 3.040729612939948]
[15.0, 9.518126549464014, 3.208461746184048]
[18.0, 0.8914008142526164, 0.621119927824666]
[15.0, 19.411466652547208, 2.7996697335356093]
[15.0, 14.321261068391165, 1.3023928842500831]
[15.0, 6.463881306486723, 3.482452519043289]
[16.0, 6.373945145707946, 1.2523485891697117]
[18.0, 8.970850987369188, 1.16974580305184]
[15.0, 12.52489645526066, 2.2847914471212656]
[18.0, 2.927461331779355, 1.021019253339771]
[16.0, 3.778596275299048, 2.8973550040674096]
[15.0, 17.18869165667102, 3.2759034528026745]
[17.0, 5.125098477781451, 2.430091199210449]
[16.0, 7.603899959503551, 3.228448079477929]
[17.0, 17.42543701900234, 0.2145700909687167]
[18.0, 13.26295658799645, 2.024030375549312]
[18.0, 6.834237586833767, 3.03416743887847]
[16.0, 13.673990914492416, 1.6998253090682822]
[18.0, 0.3936643076282742, 2.09564819078084]
[17.0, 14.712853200227304, 0.5242135665585334]
[15.0, 9.74032081032479, 1.3026414038177534]
[15.0, 16.263642945689224, 2.1371244106086893]
[15.0, 19.092753040129367, 2.4222760935888]
[16.0, 18.515770989891365, 2.569614181305555]
[18.0, 18.18530086910681, 2.70295861751592]
[17.0, 10.243399118677743, 2.3116704996467785]
[18.0, 7.202842282778761, 3.384992088760673]
[18.0, 9.300706494613456, 0.3907558869817938]
[18.0, 13.797920066267215, 3.597766084455523]
[15.0, 17.679955537423734, 2.275665113075239]
[17.0, 4.139726060002391, 2.710576700770992]
[17.0, 18.36386316923406, 2.5559753763709523]
[18.0, 16.303604639397783, 1.027727966185627]
[15.0, 19.57712030356469, 2.0956913654305778]
[15.0, 17.605035465633744, 2.380839869039285]
[17.0, 5.598746593838133, 0.66207873669096]
[15.0, 2.119118226880954, 1.9965131156897773]
[15.0, 2.2448214398317723, 2.1398641508658107]
[15.0, 5.8244663715655225, 1.361434707190739]
[16.0, 12.283674479690784, 0.4958590410264636]
[18.0, 16.086406521943452, 1.28766735664722]
[17.0, 17.985006139631295, 2.6650755516566824]
[17.0, 12.475067687384657, 0.954787542101481]
[16.0, 0.1126262549610745, 0.0]
[18.0, 3.7263355303706702, 2.3169599744650875]
[17.0, 1.994524077067359, 0.6743629436081446]
[15.0, 7.2664895113802, 2.53663378226987]
[17.0, 10.027019872674918, 2.3433313526833226]
[15.0, 0.8679435715712169, 2.2404508383745223]
[16.0, 6.969559515913106, 3.0526409582889382]
[15.0, 3.583593492506452, 0.9538406849215224]
[17.0, 12.94140332517748, 2.596111264562239]
[17.0, 9.2854473864868, 4.0]
[17.0, 9.906352938678175, 1.0823899503415932]
[16.0, 8.553835760669221, 0.5282255514744685]
[16.0, 19.12039420973134, 1.4627462917493628]
[18.0, 4.294702502431265, 2.006721725237717]
[17.0, 10.333285196877489, 0.4733008709069619]
[15.0, 14.72034736730672, 2.3780489451557907]
[16.0, 11.13688826269125, 3.546432808712968]
[17.0, 18.580417714336026, 2.288466675256948]
[17.0, 7.559367112825683, 1.3399355086329854]
[16.0, 9.27351611546356, 0.8131476267952477]
[18.0, 1.7704463042945684, 1.5561060712293842]
[16.0, 12.17998222103857, 3.262922354666704]
[16.0, 5.764239368962121, 2.179357068500431]
[15.0, 3.206180790311377, 2.220050546998637]
[15.0, 10.89062585809016, 2.226513595090375]
[18.0, 10.646205267598212, 1.5656478476708735]
[17.0, 1.517432824480951, 2.0787778990811447]
[16.0, 13.964309069889456, 1.5624112622115092]
[18.0, 12.475443813017058, 3.5729453198762804]
[15.0, 3.780345654929944, 2.073033167181521]
[16.0, 9.388697243080877, 1.2889376961826329]
[17.0, 14.4064583295712, 2.5474496063949026]
[15.0, 10.58871481082553, 2.037768574636005]
[15.0, 7.909781523671404, 2.915898132959834]
[15.0, 6.446769161618873, 2.799063885002723]
[18.0, 12.207877332881072, 3.2501100112534]
[17.0, 18.78217396620481, 1.8233231026458456]
[16.0, 13.434896809549668, 2.992912336093737]
[18.0, 1.49491807272631, 2.6317363035461985]
[18.0, 9.213699469642677, 0.9326697393710618]
[18.0, 17.81648263021255, 0.8722095356275656]
[15.0, 1.8892485160217376, 2.4515024403351484]
[17.0, 19.77751424275087, 3.4959497421090022]
[18.0, 18.981387872908428, 1.0888824821778935]
[16.0, 1.5654896145975172, 3.9794209177543953]
[17.0, 18.66826640899109, 1.521013489971915]
[16.0, 7.262651805189244, 0.7662574469888989]
[17.0, 16.89418334151725, 2.471395779180272]
[16.0, 8.36766675426543, 3.286585133610396]
[15.0, 8.817102254050317, 2.121473442487156]
[18.0, 12.684861819550852, 1.3476334931151803]
[16.0, 15.489548385519669, 2.4629431182407853]
[17.0, 0.6757830189649727, 1.0410289006678957]
[18.0, 11.863119910542686, 2.669979035304761]
[18.0, 3.73465988194742, 2.735041610764964]
[17.0, 6.918990357264059, 2.742091793566248]
[16.0, 6.95937332310433, 0.9842942952193188]
[15.0, 9.381206804423073, 1.4547228982036302]
[15.0, 6.682728237523468, 3.1585923238952263]
[16.0, 2.147222369013355, 1.0674108498772592]
[18.0, 2.912574770509029, 0.5694198849254213]
[18.0, 0.6687597112219534, 1.934761727404891]
[18.0, 9.404981706575086, 1.8491038760645369]
[18.0, 19.08895389705977, 0.825019641346986]
[16.0, 2.313504472962331, 2.913898458953871]
[18.0, 18.92528986006164, 1.1645391660958937]
[17.0, 14.667230294641872, 2.928219390714798]
[18.0, 12.749976058683265, 2.6523548127186087]
[15.0, 12.905555106471258, 0.7093533742145925]
[18.0, 16.53455296792564, 2.5094912303073182]
[16.0, 2.1383972875964274, 1.979379413769687]
[15.0, 10.095086471310834, 2.956254523615616]
[16.0, 13.941822765215171, 1.1919290455522094]
[16.0, 11.736408901471274, 1.810037822647263]
[15.0, 16.655581420465893, 2.539112848520151]
[16.0, 1.44543418022703, 1.3956306751141432]
[16.0, 13.81402078998332, 2.000084011141924]
[18.0, 10.680554607694354, 3.4555094110343934]
[17.0, 7.583217279598868, 3.279149727025028]
[16.0, 6.8054996446806175, 1.142332879526157]
[16.0, 12.416652655483858, 1.8032967626292096]
[16.0, 17.819907492885296, 2.1400138778043982]
